stockname,datetime,news,link
TEXRAIL,2026-05-13 07:03 IST,"Buzzing stocks today: Jewellers, Texmaco Rail, Active Clothing, Choice Intl, NR Agarwal - BusinessLine",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPLUc2YXJFdUttNC13Q2NuU3VZQ0VLVnc0QUY5VVBDdnhXRDBsZFF3OVJiM0V0ZWxhUUw1OUJUSEQ3andLT2V2R01icFlFYUQ5MzhKekxLam9wOHN3SnAwOGlIT09JQTZGVmtiTmVoQWQzdkRpYzRKZVlMNm11TjR1bk5WWUk0SG5RM0hweE41YjhKcWowQWFBWFBnTTZObFlYa3U1cndNOFFadzZPVGNPMWcyVF9OQVNDUU1Mc0M1SGVJV25EOTltSHNzcFJzUEZWVUYtZE5kWERwN2J6dmU2a19SMWdZVUl5eTFLbFRjT09TeHPSAfoBQVVfeXFMT3dHM3JNMmo5VmJMWkl0YnNvdWE2ZXhrZVhRU2FHVmd1U2F1LTRlSjlsR1BQaW5YaUNrOERaN0RlcllMYXdjaWU1Rk50a29abmFZMUl3N0tLUDNsQkJZNDcxZnZRQkNKZkxVeHFFeWJSb3p1ejctZWJidDBDcG5GSnVnU1FLLTh4dmVmUjloYlRuMnpXdzNWNHZ6R2FOQXZRLXM5cWN1NWljaVFrQi10S2Y0V2pFU1lfeTZFalZjZnZNNm5oMVR0N0JFbUt1LUVnVkRSa1ZURHM3Y0NGUFVqTEtnbTdpYnU1V1ctTkJOdEN1bUt4S1phNDZEdw?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-13 06:51 IST,"Stocks to Watch Today, May 13: Tata Power, Dr Reddys Labs, Texmaco Rail, Maruti Suzuki, Hindustan Zinc and others - ET Now",https://news.google.com/rss/articles/CBMi8AFBVV95cUxORkFidmNpNjgzNS0xalUxeGRWc2Yxbi00QXh5NEdKenJ4Z2N4S2pSallVZ2JURVp5Zy1QWG1NTnkxODhGOGV5aGhaNVF1OEtsbDlVLTZaR3JQQUM0RkM4a3ZKdGpEWkpLbG1pMnpLaWxUOGpNZXdLb1pFaEVYekZseUVhQkRFZm8xNXJFWjBKTHJULUpJU2kzcFdtakFJSDZQSWp1bVdrQ3drZy1BVFFFVVpPb2dyS2U5b2NMOVE4QmtiYXlMRHk4V2VNbGdEVmlKM0gtV2NDREMwMzNNaU9jYVc5RG1FQktaX2Rld2RKVGbSAfYBQVVfeXFMUGZENWJNWjNNWnd4TFluc1hPZjhlNlpTNlpzdXFaWHZLaWoyNlhoQkgyOGFCcURjSVl4OWVTM1FwTWVSMnhmZjFua0d1Z05BVlRfRUR3SUI4dkZLaDN4SDU2MnZJaVRXaUQxRWEwZlFPa3JQZnNZMFlwbHZQdExtREFUajdDLTVRcEIyendxVnF6TEJCYVYzZnFXNVNhV1NOdWZCZndVSlpySFVGMHZYUUg5REozZ3JiY2ZNLW8zMzROZXNUaml1SmZnamk5cjd5QkpRblpLQTRVN3RjZHdxNHdTYkRaQXdjaDZwajhMQU9Kb09yNlh3?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-13 02:12 IST,"Stocks to Watch Today: Texmaco Rail, RVNL, PNC Infratech, Dr Reddys Labs, MTAR Tech, Cohance Life, Gopal... - Moneycontrol.com",https://news.google.com/rss/articles/CBMisAJBVV95cUxNdG9WTW9td0VTRGRnTUI2WFpKZl9feUFiMWEtSTBWWnBiR0FCYWVjOG8xWWRhQ3Fjb3hEQ3REc2dIQWp5LTBqMS1UN05mLTZfNmNpMEk2SEhoUEl4QlBVTEJ1TllZcE1vRll4QllhZDFHd3hJTmYxTXgwRHBKaUwxZGlxX1J1dVIyYnNJYVdmeV9WbTZUaTBMb0JSVUtxM3JoNFhMUGZjeTNzYy1iOGlTUzlzZ1RHOXB0QXBhSmpWOHlkamdfSmdSVk84bDh2cG40RXFpbTFZcDVKTG9IV05QTGpJWGRCSzY1LUlLYXpPSWdCcXFsNHZKX3B5X0ptYUxWdlQ3blNzTTk0QnFwWWJDRmxRLU1acy1YUHJRYUpuUlVnNVpkMTN2U3RaN1ZMQ0dV0gG2AkFVX3lxTE40VUptNUV3T0lKQ3Fod3JXNV9wczZ2SnN6SEhEbnhGY19hZzQ5czlEbENEbTVtaHpuTGFIY3p1SWxjekxJSVlIcENyZ2pIS09yQ0ZTSzBqQ05ZTU85b1A4RVVmdTA1V3BHemxYLVA0QzZrSUg2Y2N2UTF3YzJPWmNreXdPSVM3ajVZMEx6Rm04WE1QYkV6bkpEUzA3WFZhWmxmY1EtUGdVWFVmRkowd1pFTlh0NkMyRmxKS2lTTEZEUHFUVll5NVJRdUJrbzVXQkdSa28xZV9WalhIYjdUWGpNZlo1OEpzTnlwNFZNNkNxWkFwYjhFWE1oTFFJbTFnN2llUExXWUdtUWE4azRzcUJnN1ZvOFZ6LTJHdWRyMGszX29lcjZWaHp3ZUtva3k0Z0xHdHdLY2c?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-13 00:11 IST,"Texmaco Rail Board Approves FY26 Results, Recommends 75% Dividend and Plans Defence Foray - scanx.trade",https://news.google.com/rss/articles/CBMi_gFBVV95cUxOeS1qSlNEVzFfUDU4S3hsRnYtd09NQ1lCMUFVZTNfU0VUSWdUaTdZX0FUYkU3UGZ3dGVjcFZOajlTQndxLTl2UUNVTVc2UnBCMVdDbUowUFpUT1JpX05QRmpCdjBkWDltV3JDSmNxWUYweUsyWmgydGtTcUVVU2N1UUVkWENxSUJaM1BIbXk4THk3ckpFUGpyazRMaU1DN1RWeGN1bU9xS0VIUUg5Y1RUdFk4aVBFUkdraE1CZzY2dS1tODh3eVpweGxsNWtGNnY3N3RFS1o5TnBoV1djR096TUJkb1FmZERybll6VjZYS1BTVlpOd1FVWkZNWW5xQQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 22:13 IST,Q4 Results Highlights: Texmaco Rail profit at ₹57.7 crore; Cohance Lifesciences profit at ₹20 crore - CNBC TV18,https://news.google.com/rss/articles/CBMi_AFBVV95cUxOb2pUdjlFaFh3X1EyRUg1bFJGTmpJU1pzWk1CbW8wcHNZVGxGZGdRNWRwaUpEVEF0eWVIa2FhSlp6aF8zQkxYTzNjU2JiekFicnVjcW9VejVpbXdSZDl4QnhEbzdabVRWRDBfNHRhaTRCYUYzcWpBZ21xaVV2MnFVWVJrR19UR1BJWnJzVWNkQXBMZzlsYjRZMTh3WmFLNHJVZWdWY0xfQkZ3MEtYX1U1TVRTdWltbVlGODZ3RkZMckhEaHktQ1pkU09LVEdySVlnLWdsWWtpX2NHV1QyMjdtb0xZeTFMYzBzTXVSaGdxbjE0NThaRjY3LVNHXzLSAYICQVVfeXFMUGtuZW91NUFCemYwdUFtRU04ajZ4S1VlMHdsa014YndHT21fQUU1Ym9zbWFFbUw1Q2ZoR25CenhaSElCNHdId0ItRFF1MzkwWEJ5WUR4R2tnT3p4dkh1eE42ZERlVG9JX003Um5lbWFhYjZ1VVM2cDR0MVVCMmt3ckdfblc0RW9kbmlsbEdNbVdWVXhYUWhwcFExYkxYdDFzLXY0ZXB2UndjMFZtRk9HcVFvTVJkWW95MGxxN1ctcHlLTGdoUFdVbzVMMXRGaFF5M0FhaElUUno0RERiNXpZRVZjb2xkOGxQenduWkRuRENVUGxjOWF0eGw3bEFIMkpQTTNR?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 20:41 IST,"Texmaco Rail secures mega South Africa rail order worth over ₹4,045 crore - CNBC TV18 - LinkedIn",https://news.google.com/rss/articles/CBMiugFBVV95cUxPM3hyREFjT0pxT2laYlNzb2hJVGR0TjVQMFZDbElUWk1KcHdkbGN5RlBOc2lEMkVQdnd6TkUzN3NfTTM5VVU0ZTRCOVRndnVrckY0UHA3R0ZKa3lSM0dMc3MwTGcwdUJoU0hBeUE3cF9sREc0T3FjcmVwUHg5c0ZBa0NCcVFqYldRSnZ6MVdFV21YYnJQZVRLMG92ejY2R2dkWlZXNFVUNk03bWZmaGtsa0o5ZlF5NW1VcEE?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 20:31 IST,"Texmaco Rail Consolidated March 2026 Net Sales at Rs 1,166.97 crore, down 13.32% Y-o-Y - Moneycontrol.com",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOeDJ2NkFlVTZ3Z0R4bWF1M18ydTNLVmEyOURMbWZaUXVEaGlwck9vbDAtUlozdk5Ncm1mTVNURjNaX1ItMjFZRW9VREtFWlZDSk5YVFB1bVgybGtZeVc2ZXo0Y1R1ZWdQUGNib1pCNE9VTURkV1BHbWZnTzVhd0pZYnRDRXRjaWpBV0hFY0lkR0ZZYi1SN1hSOGQtdU5OMEdvWXlWVFlxWDBCcG5YdlBsS1d4eHktdFlTSXl2a0JTNzM2UGwzWHh6MzI0bGxWdzJtam1CWF9SV3dTYm1YMGJzNlhpY9IB6AFBVV95cUxNVmVBUlljdTU3MzJPUWd5bnRUN0ZHR3RRcFZyWHNmdHg0VG4yS3ZzXzRLODBBWTlEYUxUT1BhSnRFdEtKSG1adVhkOXZmbTFhZ0V0Q19qNUlOMzRkWTQ0WTR4MllfMmpyUDY0ZUVSdDR5cHVyV3lVbWVraV9xZURUUjhQQ2x5cWtVdElIUFhkZUtKUnowdWsxUU9oOVk5eGkydjNKbE1teG1OZThhZ1pMek0zbkJFWnNPRTEzTEo4VmNYc1VhQ2lTV2RRWU1VdXZzU3pOZ0gzcXMxYU5xT3RkRzNTVzVNZUcz?oc=5
TEXRAIL,2026-05-12 20:25 IST,"Texmaco Rail Standalone March 2026 Net Sales at Rs 1,163.61 crore, up 2.06% Y-o-Y - Moneycontrol.com",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQZmNtTVNjUGZvODAxQkZHeTZvYWUzWnhLYzFYZ19kVDR1MU5FVy1tSFJaMHlHZjVRNXo5Y0tZdmYwQlZxYmtMYnFMZ3lVVmpvQjBUc3NUNzBuOVFKb3RvZGc3YVdQVU5PMVBRM3N0V1pJdko3M1F0dllfaGhWWUhDaWEtbGNPLUxaM3BUM1ByaFF0ZHpSZ0FjcWhsR2tjT3BsTGN2eTc4eUdDVW9ueGJkeHZLblpWS0FfNXZFMHlCZDE2aFg4SEFqTU9ZQnRQYXhkbDI0MmRpN1VaN1JW0gHiAUFVX3lxTE53ZUk5OTVnYjJ3T3ZuUkhIOGgyN1FnNFJOcklZTm00YzBrNHo2ZlluQU1LZkhnSlFfN3JsM2hqVFhOMGxPc0VscUdXN3FXeEpudkU5bWhnN2dtRmRMZHR1QmQ5UVVnMFpUbEFFZkpPSDVkRXA4NGNBZURadlBpWDNfdXZEM1NvVDhBT3MtdFBuR2ZxMGFRanVBUGxURV80NlRtX18tNVVCVE1YNzlxOGJFeGtZN0JkZ1M1VkZJcTFrb0tVeVRDbnVZaEhWc1NzUmt1eS1ZZGM3eHhOMmdjbjlpWnc?oc=5
TEXRAIL,2026-05-12 19:01 IST,"Texmaco Rail Q4 Profit Rises 62% To ₹58 Crore, Recommends 75% Dividend - Free Press Journal",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQbXJOd0t1b1Y0SnF4LVJtcmM5T0R3Z3BrM0xtOG1KUnJXWTREV1gzbFNJanhxVEZraXpFenpnbEV4OUhkLS1obHdzUjV3aVBNQVJoeXhNZzdjMmk2NjVTUXFVek5JQU0zalY3U0R2cVZlM0doS3FMal94UHYwQVFNSHgyYTQ0S0ZzS2lNU0IycEZ3WldaOHVVcWlJQkpMdXFWQ3IzQTN3b3ZMZ0HSAbABQVVfeXFMUGVHN0UxcW1DR2VOeFQ3QWduT0FKb2VScElnS1FCZ3llaDcwcjdudTJ6UUxILUl1SjdyWFBlYm1EV01JUWIzeWVsdDJ3UndwbXg4SS1feVY5Yi1rSFZCRWk1RHhTampMNzlrRVhXVnBTX19Qa08wLXdjZ1U4MXcwRU1LOTN1dmtOZEx6V2V4SzluOUpqUjZvcEtTemMxaldoclZMN1lULUtfTmMzeklKNHc?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 18:54 IST,Texmaco Rail & Engineering Ltd. Financial Results and Strategic Expansion Initiatives - InvestyWise,https://news.google.com/rss/articles/CBMikgFBVV95cUxNRkxuRjR5Skg3aFZaM3Zkcmc4NllkUGNSUHdHSUNUamhDQXF2Q1ZQbGxKUkZMTVVzZ00tMElqZ3ZzYjI4UHJmX2RLd205R2VYVlNPNHFNSG5OakRLX0M0Z1haQ21mUjdVUkQ1REtBd242VUUyMEt5aXNwUEtGNGVmZ3M1b2RlXzVUQW1UZlkycmJSUQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 18:42 IST,"Texmaco Rail Q4 profit jumps 45%, margin expand; approves defence biz investment - CNBC TV18",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQMEhOaGFWSHpia25tT25sMDdVSWpaNGUyN2VIY1pHRmp2eUxHazVoekdCTFI4cU9YMWJUUHlveEY5M3ZkY2tYYlNoRHpGM0FIUjdrZWYtdHVfVkJKRjNuVUpUNlc0SkFab0JHaXU4XzFWMFNnZnJkWXp4V0FJd1Y4UTVSNWhHaklHNHhpeDRfcndIX3EtdjdGTkpycS1HNGFxYUZhS2F6MTVnbWpPMW5GRmlGdmdLanFjd1A1SnU3Vk01SXRRSFFQaNIBzgFBVV95cUxPVFJRZl9VZWFkRkRkWmRBbkU0MmhQUFZ2SDNFZ0FyUGxxOTdXbjB4SHp5Mnk2YUFRaXhqUFpheGFIN1c4V1lCVFJ3MmxVQkZCNFF2X2lmUXN2RmtnWkVvZkU2RlpNTnpoUDBJdnJkWXk2amZSSGZSV1U4cnJoRTdNM08tY0Y1LXlyNTdUdGM4LWJCYkNoNXZ2NkFlUTVRbUVsMWRaTC15VVh1STdOaHpTU0FnZmlhdm8xNlppRktSWThUcUpjX3h6RTN6b2piUQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-12 06:00 IST,Urban Company Q4 FY26 Results | Texmaco Rail Secures Kochi Metro Order | Top Buzzing Stocks Today - Equitymaster,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPbVNyVWZCRkhGOTJUT00yQUVVd3JOMWtPQ0w1eXRUWUVQTlh2ZVB1eE04YnRBVUE5b1ZrX0E1MWZsSnZBMld6NWh6VzhtdEJPMGhJMkZoNEZ6a0F1cEdkYlduaTl5ZERnMWpBLU1fT0xXSzdOVU5ScTRfYmFjbXU5dFllUzV2SGJrcDhEcU12UTdmRGZVeENRdlBKUW9KeUJFZDlGZnV1TnhxNjRkV3BHWnM4d0pyczkwR2lXN3ZZN0dBRENBbi1oVlhKSm14dlA3VS0ycWEwTjl0SFhPLXRMSWRzbng1dGhkZHduVQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-11 13:28 IST,"BJP Bengal Victory Boosts Outlook for CESC, ITC, Texmaco Rail - Whalesbook",https://news.google.com/rss/articles/CBMi4wFBVV95cUxQUDFvZDI2eEl5V09mdzNYbjlab1cwQXJkYmF5c053Q3pLQlJUM0ZUSkJQTFdfSDRXNHh5bTJQdl9uQnVfNGF3dFgycGpTUzFySGkyUUptcXU1a3lMVTFDX2ZRS0NVajRPR0p5REx5bFhKWlFXeE9LcnFGRXJaOWRadllGNDNwYURNTm1rWEh4RFl4T1EySUNGN3AyWEdlMzZlQTJhZUlFV2g0R01oMmdYeGhxZkptejF3c19SYWFvQzhNSEhiYlhSUklkQUcwa1NWMWNXTW5JN2RmMUprblYwM2h3WQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-11 08:23 IST,Texmaco Rail secures two infrastructure orders - Construction Week Online India,https://news.google.com/rss/articles/CBMikwFBVV95cUxOT01NR21QUl9lZnVwMThoclowMHJqOWlpSzUwcUF0dy1DQ2lyeDliSjRyeXdrai1FOHNqeFdLVTFCMHJnMzhsck5rclhDVXRyWThhZGRobUxrdjBPRV9Ici1tbmowM25FOUE4eHM0NHVnRmVzcUE0MUYzcnBaTVN4dmxNUzRDbzluNzdUWnFTcUwxWHc?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-11 03:42 IST,Texmaco Rail & Engineering Ltd Falls to 52-Week Low Amidst Market Downturn - Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxNQnhQT3hiSGdPc0ZQcTU5ZVRPZTJtcGhSZGkzcWMydWlHbVF6ZEVlS3N5Z2FtcFJ4WFBRMXBzb1ZyM25OQ1h5T0xSR1FrU1FyV0IxYnhuMHgwN09NeWVZQThQMzNkb2VXNFd0blJrWUhOSU5jYTkyVVVhQnZ5U19mQWVDdW1FSGpFQ2FBY1pTZjlacEdDSy1PQzhCQkVDSnhYY1FyTTh4UWRSNGlqVGhTcFhzM1NlUndOb2dCak9RUnFqZ1MxakV6RUtB?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-10 12:37 IST,Texmaco Rail & Engineering Ltd is Rated Sell - Markets Mojo,https://news.google.com/rss/articles/CBMipwFBVV95cUxNYUltb1QxbDJ3SW1MNjhJZ2ladEhaUGk5M3FjMmt4SlZLZFdoRWxsUmFpXzBRblRrbmxoQjRMdlRONEtGeDB1WmtGaGIwSlJGOWVnWWFZcDBLZmhtMmI0NWtuQWppbFo5YXZHdVNEdkJWbnZ3MERuUGszZ3AyeU8tQUNRNXlfSk5OWkZtVGY5WU1UOUFEVkQ1ODk5dG5FVE05X1QwUkliWQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-10 02:54 IST,Texmaco Rail & Engineering wins order of Rs 27.82 cr from Hindalco - Dailyhunt,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNZGU1WUlFRVFEblRFRUNrbGVWeG9FQUZJaE5jZG9nNEV2RVk1cFhYd1ZxUkFUZkpQUjRSX3pGVnZPWWtmRnRpOXdDWF81Ny1hWFZpUVhyX21Obmo2aFB2MC1YZzZZdEZ4cUZ5U29GT0NQcFZJbGVuOWdCNWM3eXFTWWVQWWxmOXk1eU1pd2F3Y3lwZEVUZk9JNmg3NGVjOHFmelpTempEWENHYjRhVnNWQ1hPNFRQeWRjdVc5SUR3V0JBNndwMklSd2dKa2d2dlhLU2FqQ0pVRTQ1cHFEcWhpT2hZeV9iQ1E?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-09 15:46 IST,Texmaco Rail wins ₹130 crore Track Contract for Kochi Metro Phase 2 Pink Line - metrorailtoday.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxOSW8tN1gyaXdNN3dCS01tREp6X1NJSEpjdlFUZ0hWeWVuajVYczQtUGU0Mld5dmJlbTRrM1IwZ2RTUHcyZFg3R1l5OWlqdTluUGtfQ2hRRHh5RkNEeGRiQVAwNDBrZ3R5MHQxdE1qVnViUDZPWTlmV2JBWl9GcExhWGlmRUFpZDRMQThvQ3FrMF9BbEVhSi1PM0JoREtYZUk?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-09 14:12 IST,Texmaco Rail rises after securing Rs 130-cr order from Kochi Metro Rail - Dailyhunt,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNUkRjVFloOFprdVQ0NDBDUE5kRkEyYTVnOVJBWTNTNS1fVUI1WDRqN1c4YnVIZXRreW44WEpZMWdmaEZiQnJLelVIMkhaOUtZSnZjNEZSNGJ1WVZ4ckVyLXl1QXBXTnI4WTR1RGtoR3B4eFNHWGVRRTFlMy1uVjJyU2lDZzFaTmc2T1Q1ajNnVUNhY25yMWhjeGxHUzdvQmpqeVp3dkpHYjdlZWVfbEYwOGdoRldoYmFrcnczVFQ2bzk5NXhrSlN4Z1A2WTJfV0ZNZEpqaHVZMFp1dGxQSklZYndMQlVObzc2VUN4QktuNjA?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-09 13:45 IST,Texmaco Rail & Engineering Secures ₹27.82 Crore Order from Hindalco Industries for Supply of BTAP Rake and Brake Van - scanx.trade,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPeFpQeWJ3MmUxdlpQVkdHVlQwSUdLZzQtVm1kRnhMM0pxMzNjOTBIel9XQm40REhCZmV1SGdpWElqMkgwY01abW55a3I1MTZlbUdGbW04SVVtS3RNRGtGSjhaVE1INFZUQ3B0amM1SWtuaVR2RXJpSTh0NEd3eFBpbkh0QjBMQlZOcXFHNjdESWdEUlhzblowODRpdUR6djRfc3JaRFJySWtDNWtTWW1IU2tmZ0RPRzlWb2pHQVJmc3J3eHJLTHYwNVRtbkJ0eEF0b2VYZ3FJUUJJTzVEVjBibzlLU0JBem5GTVN5TDRudjhYdzBZSEV4VllOYm1iUmc?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-09 13:00 IST,Texmaco Rail bags $6M domestic rail equipment order from Vedanta Aluminium - alcircle,https://news.google.com/rss/articles/CBMirwFBVV95cUxQWm41R1B0R0NaMDlmZlBiX2RxOW9GaG9oVEJDX1ZlaDEwY0RRcnlnV2ZSTGdzODJXdzdwQzQtQXlzcElTVy16c1U3Mjk1OHo0WU82QlFRT1VPRmhoMFZwVGlidFFYWGRxazB5OUJwb0ctRjVNbllLLXN2anFhZFpnUlFkNFFiYVVlUl9kWVNJbWxiY2NBUU1oMkJYV05LNmwtQndDS01JY1lMSlRTX1Aw?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-09 01:30 IST,Orders worth Rs 187 crores bagged by Texmaco Rail - BigInfo.in,https://news.google.com/rss/articles/CBMifkFVX3lxTE9uU01fakNtSnhLTUxQVzBLU1ptTTJHcjdaU3JPbVlWcm5VZnZERG41SGIwSXdja0VtYTJzdHNsWFR4dDFQeWRnTFVuYUZIZ3d6eTZWbTBzT0ZqbUJ3Tl83REdmV1pnNVFOZmRzdUNHSWNDTi1NMWpMVmJyVldhQQ?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 23:16 IST,Texmaco Rail Lands Rs 187 Cr Orders Amid Valuation Worries - Whalesbook,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPZzBsc0t2X0o1MWdaRUx1WWNZU1B4YkJJSGh1NmFHR0VOOHNKZ2c5ZUswaWF0TG8xSDQzQkZOOXF1amFfZDB3VFJGdjAzY0c2bS1GZmstNDRWREZMN201bVkzQTdJMUpiYXczbjQ3Ym1jeV9TR016TXNuVzdkeVBxbFEwbUlCN1EtamZOZlNMZkYxeHhxQkhUaFBBUUxlTFIyWXQzV01INHRzMkg1dTBkUW10ckF1RXpoRWFGS2xZUlVCeGZhZzViLWo3czVmd1djZ3lNMzMxN0p5T2lYaklibHpn?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 16:47 IST,Texmaco Rail bags ₹130 crore Kochi metro phase-2 trackwork contract - ET Infra,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOX0VHMkt4aW96NGJqMUZnNktVQ2g3WVJZeTVhT2xya2FMdGs0VUVVTVo4ZWFERHJmNU05YkJXRXFvN2VDakxuMXo2WU9nemM2N0QzSGw5WGRmakhJNnJ1V3JGdk5PeERPaWVwU2RkWVMzSFhTSk5qYkF5Zm95cmxkYjFtaVF4N0k3RlVBd2w0MHdTcTBRMWR5TXVmMTN6Q0ZhYmxzY0lOWFlXZXZyOEx4YVRnWG1DUGtsZDgtaUFFb1VOUS0wSWhoWTJ2aG1RaWxfbGFRMk5lSkRSSkl1YkpXRFpya9IB6AFBVV95cUxNcEtxTktZLVNqekNDX1YxaDluUkR6amJBXzJMay1BZ3Y2WjZLUWdjSmU0cEVsR3J3c3ZSZlFlTFowcUctcVlDNEFPSndvN1RTcnpDX0VSTlFlTlY4MldVbEY3ZFpXckZ3ZkZ3YTM0RU9PTGNPYWNHVGJYeTdzME5zTTItemFpVHkzVGhDaXpGRGd0cG93d3RMOVQzWWxjcmhhdGtzcUx1TkNueDk3b3YtSE16X3RqandXZVk5YVVNZGV2X0ZWNG5oNms2Q0NzZ3h6cDBheWsta2JkWmhodkVNbzJzYnhfT1BT?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 16:45 IST,Texmaco Rail Bags ₹57 Crore Vedanta Order; Shares In Focus - HDFC Sky,https://news.google.com/rss/articles/CBMijAFBVV95cUxNYjEyWW12SFdKTjdVcUYydXQxVmtTZUtnX3R2RkUwSHo1aXZ3anF4dmhGRE45NjJhZFh3SEtrN2x6UkxQUlVydVBmWFFqeFV4MTVtUndCcjVpTV9TUnVISUpLcGlaRUVsUlQxazE1T252Mnhxc09qbGdFN3dxeHlYZjhHZ3FyOVNlTXg1eg?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 16:12 IST,Texmaco Rail & Engineering Wins ₹57.15 Crore Order from Vedanta Aluminium for BTAP Rakes and BVCM Supply - scanx.trade,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOZXp0X0NSdTFiUWNMc21MbGhiN0pHREZyZ1Zxd2hySXZMc2tIRHBFbHZnU3V5THlfdVFveDREb01lOXpZcDdhT05OQVc5c25sVFVfdWROSnByZHcxTEZfSlRLcW1VYjI5UGNYSVhVam5Ta0pkWUtxczFfWFd4cV9QZDhWcmRHZ2JhbFZmWkM4NHJLdEQ3dzFaRXFhTUxoTW5FOTVjcjZLc3FWWkNZUUs0SEJYbF81bXFPdmRlam41S21XRWRCNU8wTGFPcEV1RXZvWDFJa0lqZUYtUm9YRmFMQjAzMGRfZGRJX3RUeXF0Yw?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 15:28 IST,Texmaco Rail & Engineering Wins ₹130.22 Crore Order from Kochi Metro Rail Limited for Phase 2 Ballastless Track Work - scanx.trade,https://news.google.com/rss/articles/CBMi_wFBVV95cUxON052UTBfeGJuSnRjaWY1SHlHSWpvS0lnNXBPdG1rSm11bXhNdjduT3YzQjU3TmhDM0lQb0NjaXV2RXE5NEFkNkRHZFpzbDNZVGFuVmxqb3dkdXN3cmIwNTdGLXpXb2oyVHhzeHJOVk0yeHhfT0RQSXZhOXRNRWpUNzhTRFdqX2tXUHAzUVB0cjRXNGhMOERiTE0yQWM4RTlNUkJYVWNmUUVBVWNjWWR6aHZ1UmFZQkFxV2dpWEw5bGRJcWl1RjRBQ01CTml1YXdLMlZrQkZ5S20ycmwzLUk2SFItQU5BMkxacmZjVUJFbzgxd0FEeUN5SU5hTlJ4dUU?oc=5&hl=en-US&gl=US&ceid=US:en
TEXRAIL,2026-05-08 14:29 IST,Texmaco Rail Wins ₹130 Crore Kochi Metro Contract - Whalesbook,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPM2pkSEpRMXdtWkhEeUtfaWNHUkVJVmxpZENmYjlrSEU3cE5NeUtyR1J3enRiRkphYXFlTDl0cGotclMydFZ3ajV5b1ZnY1hRbHBHMzJwQzNmSTJUYmxYTFpEVmNIcE1LeVk5LXRzUXNiU1BBUEJPaXhXZGF1alIyM1FsY2puajRXVjJnUWhWcThEcXRIVFU5ckxGQjM4T2FjM0ZUcmFnUEgyUE5aTEJfd2RyUXZxTXJ2NmRfMjVndlJCUzRpVFd3Z0w5WG1YSXBpQWFZQW5SNlFReldWNjVWU0JuM2NxdjhmRVAwZnpEU0hJZw?oc=5&hl=en-US&gl=US&ceid=US:en
